	 label	comments	id
13	0	J'aime bien ce genre de jeu d'aventure action exploration en plus le kojima encore une fois nous a pas tout montrer je préfère ne plus voir de vidéo sur ce jeu je vais attendre le mois de novembre tranquille et je vais me le faire ce futur chef d'oeuvre	320
14	0	"ça a l'air de se passer aux usa
alors pourquoi ils parlent pas usien ?"	321
15	0	Attention blague bienveillante : Enfin un  jeu FEDEX qui s'assume :p	322
16	0	"la DA de folie et le gameplay lent (le plus souvent) pour moi c'est nickel..
day one    en espérant que la Pro ne soit pas en mode sonyairlines non stop...  "	323
17	0	"Kojima ou pas je m'en fiche.
Il a l'air propre au niveau graphisme et le gameplay tient la route.
Toutefois ce qui me dérange c'est le fait de dire que ce jeu va créer un nouveau genre, et pour le coup je ne vois pas en quoi ça a l'air révolutionnaire. Avec ce qu'on en voit ça peut être énigmatique, intrigant, mais on ne peut pas parler d'une révolution. Ce qui me fait craindre une com' enjolivée (coucou Peter Molyneux).
Pour le moment il ne me branche pas plus que ça, mais j'attends les premiers retours pour y voir plus clair."	324
18	0	Et les pigeons vont acheter un jeu vide, hahaha.	325
19	0	Perso j'suis emballé, j'ai hâte de le voir tourner sur ma bécane  	326
20	0	J'ai quand même peur qu'une grosse partie de la hype sur ce jeu est composée par le mystère qui l'entoure et le fait que ce soit Kojima. J'espère vraiment pour vous qu'une fois que le voile sera levé que le jeu reste assez bon pour se suffire à lui même...	327
21	0	"Novembre :Death stranding / Star wars : Jedi fallen order / Pokémon
Vous avez fait votre choix !?
Perso ce sera Pokémon ^^."	328
22	0	Pourquoi j'ai l'impression de voir Snake dans la façon de bouger 	329
23	0	Ça m'a l'air vraiment pas terrible....	330
24	0	Ok.	331
25	0	Vous devriez faire plus de chroniques de ce genre. Pas forcément en vidéo d'ailleurs !	332
26	0	Alors autant ce site donne plein d'infos sur l'actu jv mais les commentaires, au secours, même à la JAPD, j'ai pas croisé autant de gogoles....	333
27	0	Merci à Jv.com pour cette généreuse contribution à la culture vidéoludique des Français, ce fut très enrichissant...	334
28	0	Et bientôt retrouvez les 5 jeux vidéos de ma cousine Jocelyne, gardienne d'un HLM à Orléans, découvrez à quoi elle joue pendant ses heures de pauses, une sélection de jeu variée puisque nous y retrouvons 5 jeux Wii 	335
29	0	5 jeux préféré, 5 jeux nintendo, donc 3 sont sur 64, 1 sur nes et 1 sur wii.. Ca fleur bon la casu	336
30	0	Les mecs qui râlent... vous vous attendiez à quoi en voyant comme Titre : Les 5 Jeux Préférés de Lindsey Stirling ? si ça vous intéresses pas allez voir ailleurs xD Internet et une bibliothèque immense de contenu, et vous arrivez encore à venir sur un article et critiquer, vous avez vraiment rien de mieux à faire ?	337
31	0	Regardez moi ces groupies pour une Célébrité de seconde zone... Ah l'humanité et ces idoles, ils ne changeront donc jamais.	338
32	0	Au-delà du fait que cette vidéo n'a aucun intérêt, on peut aussi rappeler que cette nana n'aurait même pas le niveau pour rentrer au conservatoire, je préfère encore écouter andré rieu bordel  	339
33	0	Nous sommes sauvez, nous connaissons les  5 jeux préférés de Lindsey Stirling...............  	340
34	0	"Pour ceux que ça intéresse...
5 : New Super Mario Bros Wii
4 : Sonic
3 : Donkey Kong 64
2 : The Legend of Zelda
1 : Mario Kart 64"	341
35	0	"Que des jeux Nintendo  
Les kikootendo en mode :
- cé la famme de ma vi "	342
36	0	La dégaine des persos 	343
37	0	Les têtes pensantes savent vraiment pas exploiter la licence c'est diiingue, suffit d'écouter le noyaux dur de la communauté pour taper dans le 1000 à chaque fois.	344
38	0	Merci !    	345
39	0	Ca rappel world war z...peux donc mieux faire	346
40	0	Encore une licence qui va être flinguée à cause du multi.  Pourquoi ne pas avoir continuer sur leur lancée ?  Les deux derniers Résident Evil étaient très bons..	347
41	0	Capcom, la régularité, connait pas… Comment peuvent ils nous pondre un truc pareil après un bon épisode 7 et un très bon remake du 2 ? Pour patienter pour le 8 ? Ou le remake du 3 ? peut être bien, mais ça n'empêche pas d'essayer de faire de la qualité. Sans juger un jeu qui n'est pas sorti, on voit clairement les limites en une vidéo. Gameplay approximatif, lourd, digne du 6, charisme des personnage digne d'une télé novelas, niveau sans âme, et il n'y aura probablement pas de scénario vu que ça s'oriente multijoueur… Pourquoi jeter de l'argent et des forces dans une telle entreprise ? Ce jeu sera sans doute inutile au bout de 2 ou 3 parties.	348
42	0	"mon dieu le gameplay a l'air horrible !! les perso qui tourne sur eu même sans animation c'est digne d'un jeux des année 90
je le dit et redit j’espère que capcom feront faillite rapidement pour leur philosophie d'arnaqueur"	349
43	0	C'est comme ça qu'on enterre des licences du coup ? 	350
44	0	La question c est: pourquoi? Surtout apres avoir enfin redressé la barre avec le 7 et le remake du 2.	351
45	0	arrêtez les rageux c est bien d avoir de la nouveauté dans une licence. sortez de votre zone de confort. A voir mais ça peut être super drôle avec des potes	352
46	0	"Le prochain RE verra deux joueurs s'affronter avec des raquettes sur un terrain de tennis....
"	353
47	0	C'est ce qu'on appelle flinguer une licence!	354
48	0	Day 1 pour moi  	355
49	0	Nul	356
50	0	mon dieu!! qu'est ce qui se passe à 5:20 précise?! :D	357
51	0	Je regarde pas la vidéo mais si la baston est pareille que dans FF15 ça va être du gros caca   	358
52	0	le jeu sort quasi en même temps que cyberpunk 2077. Alors oui ils n'ont rien à voir mais quand même quand CDproject va arriver et dégommer la concurrence en insufflant une nouvelle norme dans la qualité des jeux et qu'on va comparer avec ce FF7 peut être très bon mais en kit... bah ce sera la fin des haricots	359
53	0	Il avait pu y jouer en behind closed door	360
54	0	Ca a beau envoyé du bois visuellement etc. Tant que ce n'est pas le jeu entier j'attendrai, merci. RDV pour l'édition complète dans 5 ou 6 ans si on a de la chance.	361
55	0	"Au lieu de ""staggering"", on ne pourrait pas employer ""état de choc"" ou ""étourdissement"" ?"	362
56	0	"Mais ferme-la bordel.
Je voudrais juste voir la démo sans entendre de foutus commentaires !"	363
57	0	Le gameplay semble bien mieux calibré que celui de FFXV, reste à juger sur pièce.	364
58	0	Toujours pas montré le système des materias	365
59	0	c'est vraiment le jeu que je peux plus attendre je le veux 	366
60	0	mettez-vous en rang temps en aura pour tout le monde  	367
61	0	Toujours les mêmes licences... Le JV tourne en rond... Remarque comme le cinéma...	368
62	0	Du coup les chansons de l'anime ne sont pas dans la collector si je pige bien la news ? 	369
63	0	nul	370
64	0	Dégoûté pour les musiques !	371
65	0	Les bonus complètement osef de la préco'... 	372
66	0	Bravo à ceux qui ont cru que le jeu s'arrête à Cell, en même temps, suffisait juste de regarder les trailers en profondeur pour voir que l'arc Buu serait dans le jeu de base. Et le pire c'est qu'il y avait des persuadés.	373
67	0	"pour me le collector vu  j'ai raté  fighter Z
j'ai hate"	374
68	0	La fameuse quenelle de l'OST en DLC	375
69	0	"J'aime beaucoup la jaquette, ça change d'avoir tout le temps Goku Super Saïyen et d'autres persos en mode  ""ultra badass"" . "	376
70	0	Bon bha voilà, il contient tout dbz, ce sera day1. Le reste en season passe ne sera qu'accessoire, donc inutile pour moi.	377
71	0	C'est une très bonne nouvelle , en attendant plus de video de gameplay ce Dbz commence a m'intéressé de plus en plus. Serait-ce l'opus tant attendu par tous les fans??Il ne manque plus qu'une confirmation des musiques originales pour que la hype s'envole !!!!	378
72	0	le gros plagiat d'armored core...	379
73	0	Le jeu a des retours très différents (cas suffisamment rare pour être souligné), il ne me hype pas plus que ça mais j'aime beaucoup la DA. A voir ptet un jour à petit prix	380
74	0	Certains n'ont pas l'air de comprendre que le gameplay, la vitesse, etc.. évolue avec l'équipement.. si un mécha est lourd, c'est qu'il est équipé de choses qui le rendent ainsi.. au joueur d'optimiser son mécha suivant sa façon de jouer.. de plus, l'interface étant paramétrable dans ses moindres détails, ça n'a aucun sens de s'en plaindre.	381
75	0	Pas ouf le gameplay et en plus le coup du HUD et ton mecha qui prennent 70% de l'écran pour cacher la misère technique 	382
76	0	C'est cool de refaire des GL sur des jeux PS2.	383
77	0	"""on attaque une installation illégale""
Aller, ça pirate sur JVC maintenant, à faire des installations illégales.
Hein ? Ha pardon"	384
78	0	"jeu préco à l'annonce mais annulé.
Je pense qu'ils ont un chouilla trop abusé sur les graphismes..."	385
79	0	"En voyant le manque d'enthousiasme de Epyon, je commence un peu à regretter ma préco juste après avoir terminé la deuxième démo mais bon... au pire je jouerais en no-brain en espérant l'annonce d'un nouveau Gundam Musou. Même un remaster/portage Switch du dernier me ferait remettre la main au portefeuille, je crois.
Après, quitte à rêver, autant voir les choses en grand en espérant voir un SRW Musou, même rien qu'avec le contenu Banpresto OG, je prendrai mon pied."	386
80	0	on sent que Epyon est déçu et cela va se voir dans son test...	387
81	0	"""le HUD est sacrément surcharger"", pensez à regarder les options dans ce cas, on peut modifier la taille, lesquels on veut afficher ou non, la transparence, et ce pour chaques éléments pour peu qu'on prenne une petite demi heure  en début de jeu (surement moiuns quand on sait ce qui est important ou non après un certain temps de jeu).
Pour le reste, la seule chose qui me fait peur sur le jeu, c'est que les missions soient uniquement des combats d'arênes qui se suivent, j'espère qu'il y aura des missions un peu évolutive (passer  de furtivité à destruction,  avec plus ou moins de difficulté suivant la réussite de la partie précédente par exemple) arrivé dans les rang B et au dessus, autrement étant relativement fan des univers de mecha comme epyon, je pense que je vais adorer le jeu pour ce qu'il sera, mais que je recommenderai clairement pas à tous mes potes autour de moi."	388
82	0	Un bon jeu qui, malheureusement, à l'air quand même de manquer de budget...	389
83	0	Le jeu me laissait de marbre au début, mais il n'a pas l'air mal... La démo donne envie en tout cas. Peut-être (sûrement) pas Day one mais pourquoi pas un peu plus tard...	390
84	0	"Les Turks.
Les invocs.
Aerith dans sa robe."	391
85	0	Je serai dislike en masse par les kikou qui aiment pas les jrpg mais osef. 	392
86	0	Si le projet était pas divisé en plusieurs jeux on aurait sans doute pas cette qualité la. Ce sera forcément toujours un peu problématique de se dire que quand on jouera a ce premier jeu, on aura pas le dénouement final. Maintenant si ce premier jeu tient ses promesses en terme de contenu et de qualité, attendre le suivant sera pas si difficile d'autant que bien d'autres titres vont sortir entre temps. 	393
87	0	La bande annonce fait bien baver, ça va être épique de revivre le jeu, ça lui donne clairement une autre dimension et accentue certain événement important comme les plus petits, vraiment épique... j'ai même l'impression qu'il y à des ajouts de scène en plus de la version original avec des personnages secondaire en plus, seul point négatif à première vue c'est le coup de diviser tous ça en plusieurs épisodes, ça peut s'expliquer pour de bonne raisons mais ça peut aussi être mal perçue vue qu'on à de plus en plus de mal à faire confiance aux éditeurs et studio, entre raison valable, et pompe à fric.	394
88	0	En tout cas il faut espérer que ce ne soit pas comme sur les plateforme de V.O.D. une sortie trop lointaine après cette partie car on pourrait perdre le fil de l'histoire si c'est le cas. Shenmue cette bouze qui on sait fera un flop on le sait, mais à eu au moins la jugeote de ressortir les deux premier volets  même avec les graphismes de l'époque pour que ceux qui ne connaissent pas la licence puissent suivre au moins cette partie depuis le début du pourquoi du comment, mais on sait que le trois ne sera pas la fin du jeu.	395
89	0	allez plus qu'un remaster de crisis core et on est bon !	396
90	0	J'espère qu'on aura une bonne VF comme FF15, parce que la Version Anglaise fait un peu caricature je trouve :/	397
91	0	format episodique un remake qui te reviens a 150euro...	398
92	0	"En gros ils nous ont rajouté tout un tas de persos qui n'ont rien à foutre là pour nous bassiner pendant des heures avec des discours dramatico-psychologiques à la ""san ku kai"""	399
93	0	Oui bla bla bla format épisodiques sa soule etc... mais aussi le plus important est de savoir combien il y en aura et l'espace entre les sorties ?	400
94	0	"Ca déchire. Ils respectent le FF7 original, c'est tout ce que je voulais.
Les Turks, Don Corneo, les invocs qui déchirent...même la grenouille. "	401
95	0	Un immense Day one .	402
96	0	J’étais deja pas hypais avant ce trailer ben la c’est la goutte d’eau qui fait debordait le vase merci square de m’avoir fait revait dans le passé (chrono trigger, valkyrie profile, les vrais FF c est a dire de 1 a 9, ff tactique et j’en passent) mais la vous me faites plus revait et etes devenus une machine a fric tentant maladroitement de surfait sur la nostalgie des joueurs.euses.	403
97	0	Apple et jeu vidéo, ça fait antinomique non ?	404
98	0	A force de voler les gens ou les traiter comme des merdes ont fini par avoir une réputation de merde et donc moins de ventes, Micromania on se sens gamer  	405
99	0	"
Dites mois pas que c'est ce que je crois !"	406
100	0	Putain mais c'est JK de ZQSD 	407
101	0	Un trailer pour FFVIII Remastered ou pour FFVII Remake ?	408
102	0	Un nouveau trailer c'est bien mais on veut connaitre le nombre d'épisodes prévus pour le remake surtout!	409
103	0	Il n'y aurais une erreur avec le final fantasy cité. ?	410
104	0	Un nouveau trailer c'est bien mais on veut connaitre le nombre d'épisodes prévus pour le remake surtout!	411
105	0	Il n'y aurais une erreur avec le final fantasy cité. ?	412
106	0	Voila un exemple de chronique qualitative, vous voyez que c'est pas compliqué JVC ? Pas comme la chronique de jay avec son défaut de langage qui fait qu'a chaque fois qu'il parle on dirait qu'il fait un explosé de primaire.	413
107	0	anagund et ses bouze japonaise  	414
108	0	Auront nous le même genre de plaisir avec le remastered?... J'en doute.	415
109	0	top !!! un peu long pour ce qui y est raconté mais top !!!	416
110	0	"Vraiment top cette chronique, par contre dommage qu'il n'y est visiblement plus les petites chroniques du genre, ""ce jeu qui"" et ""j'ai connu""."	417
111	0	J'ai adoré cette chronique ! En plus sur un jeu sur FF7 que je pensais connaître par cœur   	418
112	0	"Oui il était surpuissant mais on pouvait le feinter à pied (difficilement cela dit) mais j 'étais du genre à augmenter mes niveaux comme un fou et arriver à le tuer en sortant de midgar en récupérant son su super sort dans la matéria ""talent ennemi""...pouvoir surpuissant à ce moment du jeu.
Sinon bonne chronique"	419
113	0	J'suis tombé random sur cette chronique... Et en vrai c'est pas mal !	420
114	0	Chronique intéressante, bien écrite n'en déplaise aux rageux, qui plutôt que d'aller voir ailleurs polluent le site depuis tant d'années.	421
115	0	Pourquoi utilisez vous des scènes gore de films interdit au moins de 18 ans dans vos chroniques tout publique ?	422
116	0	Un moment qui m'avait marqué à l'époque, soulignant la surpuissance de Sephiroth qu'on a pas encore réellement rencontré à ce moment du jeu. 	423
117	0	Entièrement d'accord avec toi pour la mise en scène de Sephiroth mais figure toi que je passe toujours le marais du Zolom à pied, en le feintant et sans utiliser de Chocobo.	424
118	0	Ouais à chaque fois que je regarde un Nintendo direct c'est tjrs l éclate, j'ai l'impression d assister à un show comique avec toutes leur annonces et jeux recyclés pour enfants.	425
119	0	"Le format Nintendo direct me plait. C'est bien plus intéressant que des conférences à la noix qui sont surtout faites pour le public présent sur place.
Depuis que Nintendo fait des nintendo Direct, on a l'information en direct (c'est le but), et je trouve ça bien plus intéressant ."	426
120	0	Les constructeurs peuvent se passer des journalistes du jeux vidéo pour faire leur promo. Ils ne vous otent pas le pain de la bouche chez JVC ?	427
121	0	Le seul Nintendo Direct qui m'a réellement déçu c'est celui de l'E3 2018. Il y avait que du Smash pendant 80% du temps... (je suis pourtant un grand fan de Smash) J'aurais préféré un Direct très diversifié avec des jeux qui ne m'interessent pas plutôt que du Smash ou ils passaient tout en revue, persos, musiques, stages, menus. Un Direct avant la sortie aurait été plus judicieux.	428
122	0	"Cet article entrant dans la rubrique ""Débat et opinion"", il est par nature subjectif. L'avis de l'auteur est personnel et n'est pas représentatif de celui du reste de la rédaction de Jeuxvideo.com."	429
123	0	moins de bullshit et plus de jeux . what's else ?	430
124	0	Ce que j’aime le mieux sur les ND.... c’est que c’est 95% de jeux qui sortent dans les 3-6 mois.... peu de cinématiques et boss mal de 	431
125	0	Nintendo : quand le plus ancien constructeur toujours en retard niveau communication renaît en tant que leader.	432
126	0	Beaucoup de gens qui se plaignent que les Direct sont soit-disant mauvais, simplement parce qu'il n'y a pas les annonces qu'ils attendaient en particulier. Moi-même, j'attends beaucoup de choses : BOTW 2, Bayonetta 3, Metroid Prime 4, Mario Kart 9, un Monster Hunter next-gen (il serait temps depuis le 4), je serais preneur de n'importe quel remaster de jeux mythiques de l'époque GameCube/Wii, que ce soit Mario Sunshine, la trilogie Prime, les Mario Galaxy, Zelda Skyward Sword etc. En soi l'annonce de Xenoblade était cool, mais comme le jeu a déjà été amené sur un autre support, j'aurais préféré autre chose. J'aimerais aussi voir arriver un Bravely Third, je serais pas non plus contre un nouveau Mario & Luigi ou un perso que j'affectionne dans Smash.	433
127	0	si c'est aussi vide et en mode recyclage intense que les nintendo direct, on va pas être gater	434
128	0	Petit, je rêvais d'aller à l'E3 assister à une conf et découvrir des exclus avant tout le monde.	435
129	0	J'adhère a cette article tel le bigorneau qui adhère au rocher	436
130	0	Le plaisir de jouer à ce jeu sur PC sans passer par émulateur 	437
131	0	Bien content de pouvoir y jouer partout a cette licence nostalgique 	438
132	0	Trop cool!	439
133	0	"C'est vraiment dommage de n'avoir que le premier jeu sur la cartouche.
Les deux autres sont à télécharger."	440
134	0	un jeu a patoune	441
135	0	Il est interessant de rappeler pour les nouveaux ici que la switch est la dernière console de jeu videoludique de Nintendo. Il s'agit d'un console qui peut se brancher sur un ecran de télévision.  Mais aussi d'une console qui peut s'emporter un peu partout puisqu'elle dispose d'un écran LCD 720p, un peu comme une console de jeu nomade. Ceci dit, son autonomie n'est que de 3 heures.	442
136	0	"15 fps incoming 
Et j'espère qu'il mettront tout sur la cartouche Switch "	443
137	0	"C'est vraiment dommage de n'avoir que le premier jeu sur la cartouche.
Les deux autres sont à télécharger."	444
138	0	un jeu a patoune	445
139	0	"Personnellement ça m'est égal que Bordelands 3 sorte sur EGS (faut déjà que je fasse les précédents), mais après le bad buzz auprès du public que cela fait, ce n'est pas très fin de la part de 2k de se mettre en plus à dos une partie de la presse...
Moi ce que je me dis quand un éditeur n'envoie pas de copie à la presse pour test, c'est que le jeu ne doit pas être bien fini"	446
140	0	Une erreur technique empêche la lecture de la vidéo.(Code d'erreur: 200001)	447
141	0	Oua soul calibur sur dreamcast..j'y ai joué ! mon dieu c'était il y a  20 ans 	448
142	0	Soul Calibur est sorti en 1999, ça fait 20 ans les mecs, pas 10 ^^	449
143	0	Pourriez-vous préparer un test pour la sortie de l'early access de Green Hell ?  Voir même un Gaming Live cela pourrait être sympathique !	450
144	0	Capcom proposent un nouveau Resident Evil Outbreak et compte tenu de la médiocrité des précédents volets, on peut à raison se montrer inquiets.	451
145	0	C'est incroyable votre lecteur ! En 4G+ et une couverture réseau de grande ville c'est l'enfer pour charger la vidéo ! À moins que ce soit vos serveurs ? Tout le monde vous en parle depuis des années mais pas de changement à l'horizon?!	452
146	0	C'est incroyable votre lecteur ! En 4G+ et une couverture réseau de grande ville c'est l'enfer pour charger la vidéo ! À moins que ce soit vos serveurs ? Tout le monde vous en parle depuis des années mais pas de changement à l'horizon?!	453
147	0	Soul Calibur est sorti en 1999, ça fait 20 ans les mecs, pas 10 ^^	454
148	0	Bien sympa ce mode, hâte d'y jouer 	455
149	0	"Comment en tant que professionnel on peux faire autant d'erreur dans un gaming live ...
Déjà vous présenté un mode multi a deux et un seul des deux joue ... Donc déjà vous perdez le coté fun dans la vidéo de jeu entre vous deux (La vidéo de modern warfare avec Panthaa et Epyon était bien parce que justement ils jouaient ensemble.).
Ensuite VOTRE PUTAIN DE CAM est sur une partie importante du mode de jeu. Sachant que vous voir c'est secondaire, je m'attendais a ce que vous passiez full screen a un moment. Mais non.
J'avais vraiment l'impression de regarder une vidéo d'amateur sur youtube. Ici on aimerai voir un peu plus de professionnalisme au niveau du montage et de la mise en scène et de l'écriture, un minimum. Quand vous présenter un jeu réfléchissait avant a comment le présenté pour que ça rende le mieux possible en vidéo, et pas faire bétement la même chose a chaque GL."	456
150	0	"c'est étonnant que ce mode de jeu a pas fuité....
"	457
151	0	Je suis quand même dég qu'ils aient enlevé le mode beast pour mettre ça, surtout quand je vois les nouveaux ennemis en mode campagne, j'aurais bien kiffé les contrôler en mode Beast	458
152	0	Vous avez une minimap en bas à droite.	459
153	0	Oh, encore un film interactif ð½ï¸	460
154	0	Trop classe ce mode je m'éclate	461
155	0	Facile de parler de Mac, mais niveau décision chelou Epyon, t'es pas le dernier 	462
156	0	"epyon,
la vigile la tête faut viser la tête.
après faudrait jouer avec un notre gars du staff parce que 0 teamplay
des locusts sous évoluer non non juste faut faire l'histoire "	463
157	0	bon gl, mais le jeu en lui même....C'est toujours le même! couverture, saut, tir....Bref, des graphismes mais pas trop de fond de jeu...lol	464
158	0	Facile de parler de Mac, mais niveau décision chelou Epyon, t'es pas le dernier 	465
159	0	Vous avez une minimap en bas à droite.	466
160	0	Le 1 est très bon, surtout pour les personnages qui sont assez creusés. L'ambiance de fin du monde est réussie également. Jouabilité bonne, mais durée de vie un peu courte. En tous les cas, le 2 se fait grave attendre. Je pense qu'il ne devrait pas décevoir.	467
161	0	Marlène Schiappa aime ce jeu. 	468
162	0	Le chef d'oeuvre du 21ème siècle	469
163	0	Ce n'est pas trop tôt j'ai envie de dire, pour l'un des 2 derniers jeux les plus attendus pour la fin de génération de la PS4.	470
164	0	Laisser moi rêver peut être mais imaginez si la date de sortie était le 26 septembre le monde deviendrait fou d´un coup lol	471
165	0	"J'ai l'impression d'en entendre parler depuis la sortie de la PS4.
Sony devrait commencer à retarder un peu ses annonces, car là c'est une promesse non tenue : acheter une PS""4"" ne sera pas obligatoire pour y jouer."	472
166	0	Je suis curieux de voir ça ! (aucune hostilité dans ce com.)	473
167	0	Je suis tellement impatient d'y jouer... Le premier est pour moi un authentique chef d'oeuvre. Pas de mais pas de bémol rien, juste un grand moment.	474
168	0	Si il refont une vidéo gameplay avec des délire gay c'est non !   	475
169	0	Sony va sortir le chéquier 	476
170	0	"Il y a tellement de trolls de rageux et j'en passe aujourd'hui sur ce site que ça en devient presque comique....
Ne répondait  pas, c'est sans doute la meilleur réponse a leur apporter...
Ca donne uniquement des débats stériles et sans intérêt
Peu importe la news ou le test, on aura les mêmes com...
Profitons des jeux, et laissons les troller et déverser leur mal de vivre...
Cette fin d'année et le premier semestre 2020, s'annonce plutôt intéressante en tout cas."	477
171	0	J'ai qu'une chose à dire:  YAHOUUUUU ENFIN !!!!!	478
172	3	couillon !	479
173	3	Vous êtes vraiment pas fini du bulbe hein	480
174	3	débiles ou très assistés !!	481
175	3	ils sont tellement cons les Français qu'ils vont s'inscrire au Pôle Emploi au lieu d'aller faire leur contrôle technique !	482
176	3	avec MACRON TOUT EST L ANNEE PROCHAINE ET ENCORE ? OU EST LE RIC ? VOTE BLANC ? PROPORTIONNELLE INTEGRALE? AIDES HANDICAPES ? MACRON N EST QU UN TRICHEUR MENTEUR !UN FOU !	483
177	3	Manu l'inculte... Encore une belle occasion de se taire que tu as raté... 	484
178	3	On pense au même abruti d'hier ?	485
179	3	 pauvre c ..	486
180	3	Jocelyne Fernandez ah ÉCERVELÉ JAUNE dans toute sa splendeur	487
181	3	Cédric Louvet et toi un suceur macroniste allez va te cacher petit rageux	488
182	3	anis Martin c est vous le debile.. Ils ont voulu se mettre à l abri tellement que la Police les gazer..	489
183	3	Il n'y plus aucun respect chez ces débiles mentaux qui nous emmerdent chaque semaine.	490
184	3	 Thierry Hennebelle la ferme debile.	491
185	3	pauvre france au main de debile manteaux qui manipules des moutons pret a dire amen a tous	492
186	3	Ca devient un phénomène de mode on dirait a force d en parler les mecs se disent tiens pourquoi pas le faire pffff de grosses chiottes ces mecs	493
187	3	Un fumier en moins	494
188	3	Steve Jacquemin le degrés de filsdeputerie du commentaire dépasse lentendement	495
189	3	il s'attend à Quoi franchement si les gens vote encore pour son parti c'est qu'il son taré	496
190	3	Caro Asie je m'en tape de votre commentaire débile qui sera a rie	497
191	3	Laurent sûrement u. Gros suce boule c'est écrit sur son visage	498
192	3	Connard	499
193	3	putain	500
194	3	baiser	501
195	3	bander	502
196	3	bigornette	503
197	3	bite	504
198	3	bitte	505
199	3	bloblos	506
200	3	bordel	507
201	3	bosser	508
202	3	bourrÃ©	509
203	3	bourrÃ©e	510
204	3	brackmard	511
205	3	branlage	512
206	3	branler	513
207	3	branlette	514
208	3	branleur	515
209	3	branleuse	516
210	3	brouter le cresson	517
211	3	caca	518
212	3	cailler	519
213	3	chatte	520
214	3	chiasse	521
215	3	chier	522
216	3	chiottes	523
217	3	clito	524
218	3	clitoris	525
219	3	con	526
220	3	connard	527
221	3	connasse	528
222	3	conne	529
223	3	couilles	530
224	3	cramouille	531
225	3	cul	532
226	3	dÃ©conne	533
227	3	dÃ©conner	534
228	3	drague	535
229	3	emmerdant	536
230	3	emmerder	537
231	3	emmerdeur	538
232	3	emmerdeuse	539
233	3	enculÃ©	540
234	3	enculÃ©e	541
235	3	enculeur	542
236	3	enculeurs	543
237	3	enfoirÃ©	544
238	3	enfoirÃ©e	545
239	3	Ã©tron	546
240	3	fille de pute	547
241	3	fils de pute	548
242	3	folle	549
243	3	foutre	550
244	3	gerbe	551
245	3	gerber	552
246	3	gouine	553
247	3	grande folle	554
248	3	grogniasse	555
249	3	gueule	556
250	3	jouir	557
251	3	la putain de ta mÃ¨re	558
252	3	MALPT	559
253	3	mÃ©nage Ã  trois	560
254	3	merde	561
255	3	merdeuse	562
256	3	merdeux	563
257	3	meuf	564
258	3	nÃ¨gre	565
259	3	nique ta mÃ¨re	566
260	3	nique ta race	567
261	3	palucher	568
262	3	pÃ©dale	569
263	3	pÃ©dÃ©	570
264	3	pÃ©ter	571
265	3	pipi	572
266	3	pisser	573
267	3	pouffiasse	574
268	3	pousse-crotte	575
269	3	putain	576
270	3	pute	577
271	3	ramoner	578
272	3	sac Ã  merde	579
273	3	salaud	580
274	3	salope	581
275	3	suce	582
276	3	tapette	583
277	3	teuf	584
278	3	tringler	585
279	3	trique	586
280	3	trou du cul	587
281	3	turlute	588
282	3	veuve	589
283	3	zigounette	590
284	3	zizi	591
285	2	Désolé, les gars, les femmes ne disent pas «oui» parce que vous ne faites pas assez de pâte. C'est encore pire pour les Afro-Américains.	592
